idx,status,contact,legal_code,name
726,폐업,,경기도 평택시 지산동 820-1번지,문성양돈컨설팅동물병원
727,폐업,031-653-0275,경기도 평택시 지제동 50번지,펫프렌즈동물병원
728,폐업,031-264-7502,경기도 용인시 수지구 죽전동 1254-4번지 104호,청담24시동물병원
729,폐업,264-1997,경기도 용인시 수지구 성복동 129-001번지 플러스클리닉수지센터,아프리카 동물병원
730,폐업,683-6276,경기도 평택시 청북면 어연리 738-2   번지,훈동물병원
731,폐업,266-9224,경기도 용인시 수지구 상현동 858번지 현대파크5단지내상가 104호,상현동물병원
732,폐업,281-7580,경기도 용인시 기흥구 구갈동 352-4   번지,좋은동물병원
733,폐업,266-8898,경기도 용인시 수지구 상현동 852번지 만현마을쌍용(아)단지내상가B102,애니펫동물병원
734,폐업,276-7533,경기도 용인시 수지구 풍덕천동 716-1   번지,수지동물병원
735,폐업,276-2558,경기도 용인시 수지구 죽전동 877-3번지 나석빌딩 106호,희망동물병원
736,폐업,,경기도 용인시 수지구 풍덕천동 732-3   번지,파우스동물병원
737,폐업,284-5975,경기도 용인시 기흥구 마북동 552-4  번지,에이플러스동물병원
738,폐업,,경기도 용인시 수지구 신봉동 신봉택지개발7블럭,아이러브 팻동물병원
739,폐업,,경기도 용인시 수지구 풍덕천동 732-3   번지,파우스동물병원
740,폐업,263-1503,경기도 용인시 수지구 상현동 830번지 성진프라자 104호,주주펫클리닉
741,폐업,262-7115,경기도 용인시 수지구 죽전동 887번지,박선생님동물병원
742,폐업,,경기도 용인시 기흥구 보정동 266-4번지,쿨펫동물병원
743,폐업,031-335-4131,경기도 용인시 처인구 백암면 박곡리 689-1번지,홍익산업동물병원
744,폐업,031-322-7586,경기도 용인시 처인구 모현면 오산리 193-28번지,개와 고양이 중성화수술센터
745,폐업,,경기도 용인시 기흥구 신갈동 71-5번지 1층,차우동물병원
746,폐업,272-7583,경기도 용인시 수지구 성복동 162-2번지 예반프라자 113호,즐거운 동물병원
747,폐업,889-7582,경기도 용인시 수지구 동천동 887번지 수지하우비상가 103호,수지동물병원
748,폐업,,경기도 용인시 수지구 상현동 257-14  번지 원희캐슬프라자 A동 112호,시드니동물병원
749,폐업,898-0330,경기도 용인시 수지구 죽전동 죽전택지개발지구 1703블럭,폭시펫동물병원
750,폐업,,경기도 용인시 수지구 신봉동 83번지 신LG프라자 102호,펫플러스동물병원
751,폐업,896-3881,경기도 용인시 수지구 죽전동 1602-0001번지 그린프라자 105호,영동동물병원
752,폐업,,경기도 용인시 수지구 성복동 70-1   번지,센트럴동물병원
753,폐업,843-0075,경기도 의정부시 금오동 374-1   번지 아남A 상가 1층 120호,행복한동물병원
754,폐업,,경기도 의정부시 금오동 470-5번지 금강프라자 107호,펫플러스동물병원
755,폐업,845-2500,경기도 의정부시 의정부동 185-1번지,프렌즈동물병원
756,폐업,,경기도 용인시 기흥구 보정동 1019-237번지,Wellness clinic 동물병원
757,폐업,263-7581,경기도 용인시 수지구 신봉동 909번지 신세계이마트 수지점내,로얄벳동물병원
758,폐업,,경기도 의정부시 의정부동 163-11번지,에이스동물병원
759,폐업,,경기도 의정부시 호원동 467번지 현대아이파크(아) 상가,아야야동물병원
760,폐업,,경기도 의정부시 신곡동 673번지 휴먼시티빌딩 206호,오즈동물병원
761,폐업,,경기도 의정부시 장암동 38-10번지 롯데마트 3층,펫프렌즈 동물병원
762,폐업,,경기도 의정부시 신곡동 761-7   번지 골드프라자 1층 101-102호,팻플러스동물병원
763,폐업,031-875-1559,경기도 의정부시 호원동 453번지 럭키마트 외부상가,럭키동물병원
764,폐업,,경기도 의정부시 호원동 453번지 럭키마트외부상가,럭키동물병원
765,폐업,,경기도 용인시 기흥구 보정동 266-8번지,쿨펫동물병원
766,폐업,282-7577,경기도 용인시 기흥구 상갈동 482-2   번지 금화타운 102호,참존동물병원
767,폐업,893-6119,경기도 용인시 기흥구 보라동 417-1번지,보라동물병원
768,폐업,312629119,경기도 용인시 수지구 죽전동 882-18,용인24시 메이트동물병원
769,폐업,8005-7521,경기도 용인시 기흥구 동백동 598-5   번지 중앙플라자 105호,사랑플러스
770,폐업,,경기도 용인시 기흥구 신갈동 66-5번지,제이동물병원
771,폐업,285-7504,경기도 용인시 기흥구 언남동 361,탑 동물병원
772,폐업,,경기도 의정부시 의정부동 185-15  번지,협동가축병원
773,폐업,846-9600,경기도 의정부시 의정부동 146-6   번지,의정부동물병원
774,폐업,871-7588,경기도 의정부시 의정부동 94-6번지,열린펫동물병원
775,폐업,829-7582,경기도 의정부시 호원동 421번지 신도4차 상가 101호,회룡동물병원
776,폐업,852-3119,경기도 의정부시 용현동 14-3번지,현대동물병원
777,폐업,031-852-7733,경기도 의정부시 용현동 526-3번지 한도빌딩,서울종합동물병원
778,폐업,843-00075,경기도 의정부시 금오동 374-1번지 아남상가 1층 120호,행복한 동물병원
779,폐업,,경기도 의정부시 의정부동 388-21  번지,유제원 동물병원
780,폐업,031-847-8778,경기도 의정부시 신곡동 98번지 상가 106호,조은동물병원
781,폐업,031-841-3051,경기도 의정부시 금오동 463-10번지,펫클럽동물병원
782,폐업,031-837-6125,,이리온 for 몰리스
783,폐업,031-837-6125,경기도 의정부시 의정부동 168-54번지,이리온동물병원 의정부역점
784,폐업,318413051,경기도 의정부시 금오동 463-10번지 태진빌딩 1층,펫클럽동물병원
785,폐업,889-3777,경기도 용인시 기흥구 보정동 1195-1   번지 108호,이든동물병원
786,폐업,031-853-0275,경기도 의정부시 용현동 527-1번지 38통7반 롯데마트 106동 103호,위즈펫동물병원
787,폐업,031-827-8275,경기도 의정부시 용현동 230-17번지 현대빌딩 2층,햇살동물병원
788,폐업,,경기도 용인시 기흥구 신갈동 63번지,쿨펫동물병원
789,폐업,875-8090,경기도 의정부시 의정부동 163-11번지,에이스동물병원
790,폐업,852-8875,경기도 의정부시 용현동 270-21  번지,정동물병원
791,폐업,855-8275,경기도 의정부시 호원동 418-3   번지,그린동물병원
792,폐업,826-8875,경기도 의정부시 호원동 425번지 한승프라자 109호,호원종합동물병원
793,폐업,031-961-6565,경기도 고양시 일산서구 대화동 2606번지 원마운트 1231호,위드동물병원
794,폐업,042-719-7779,대전광역시 중구 용두동 119-6번지,대전24시 센트럴동물병원
795,폐업,02-2210-2539,서울특별시 중구 신당동 309-50번지 한국양봉농협 본점,한국양봉농협 동물병원
796,폐업,031)532-8158,경기도 포천시 영중면 성동리 895-6,팜스플랜동물병원
797,폐업,,강원도 홍천군 홍천읍 신장대리 5-8,김준영 동물병원
798,폐업,,대구광역시 북구 검단동 573번지,하루동물병원
799,폐업,043-644-3185,충청북도 제천시 수산면 수산리 588-1번지,제천단양축산업협동조합 동물병원
800,폐업,054-462-0075,경상북도 구미시 광평동 792-21번지 홈플러스 구미광평점,도그플러스
801,폐업,070-5226-0483,서울특별시 서초구 양재동 317-1번지 엄지빌딩,도그스데이 동물병원
802,폐업,,강원도 정선군 정선읍 북실리 701-24번지,조은동물병원
803,폐업,,전라북도 완주군 고산면 읍내리 882번지,미소 동물병원
804,폐업,031-771-9533,"경기도 양평군 양평읍 공흥리 402-8번지 한마음의원,효창종합건설,삼원스탠",현대가축병원(출장전문병원)
805,폐업,,경기도 여주시 점봉동 139-1번지,한서동물병원
806,폐업,,경기도 김포시 운양동 1296-3번지,김포 24시 호수동물 의료센터
807,폐업,,강원도 평창군 평창읍 하리 79-6번지,최원철동물병원
808,폐업,,강원도 평창군 평창읍 하리 79-6번지,최원철동물병원
809,폐업,02-2208-7500,서울특별시 중랑구 면목동 383-40,힐링페츠
810,폐업,,경상북도 울진군 후포면 삼율리 61-6번지,다나동물병원
811,폐업,5678119,인천광역시 서구 청라동 158-1 진성프라자,정말로동물병원
812,폐업,051-808-5550,부산광역시 부산진구 초읍동 263-36,더원동물의료센터
813,폐업,376-6400,광주광역시 서구 화정동 311-2번지,풀하우스펫월드
814,폐업,376-6400,광주광역시 서구 화정동 311-2번지,풀하우스펫월드동물병원
815,폐업,,광주광역시 서구 치평동 1239번지 롯데마트,쿨펫동물병원
816,폐업,062-384-7582,광주광역시 서구 쌍촌동 970-10  번지,예동물병원
817,폐업,062-376-6400,광주광역시 서구 화정동 311-2   번지,풀하우스펫월드 동물병원
818,폐업,376-6400,광주광역시 서구 화정동 311-2번지,풀하우스동물병원
819,폐업,,광주광역시 서구 풍암동 1076번지,마리동물병원
820,폐업,376-6400,광주광역시 서구 화정동 312-2번지,풀하우스동물병원
821,폐업,376-6400,광주광역시 서구 화정동 311-2   번지,풀하우스동물병원
822,폐업,362-0272,광주광역시 서구 농성동 661-25번지,노창섭동물병원
823,폐업,,광주광역시 서구 쌍촌동 1271-1번지,거평환기컨설팅동물병원
824,폐업,376-0444,광주광역시 서구 치평동 1239번지 롯데마트 1층,쿨펫동물병원
825,폐업,,광주광역시 남구 진월동 294-17번지,양세환동물병원
826,폐업,,광주광역시 남구 월산동 970-2번지 2반,어울림동물병원
827,폐업,,광주광역시 남구 송하동 492-27번지 세왕그린파크 101동 909호,광주동물병원
828,폐업,,광주광역시 남구 월산동 1035-18번지,종로동물병원
829,폐업,062-673-7585,광주광역시 남구 봉선동 1027-6  번지,봉선동물병원
830,폐업,674-0056,광주광역시 남구 송하동 184-6번지,전일에프엠동물병원
831,폐업,384-8275,광주광역시 서구 쌍촌동 970-10  번지,예동물병원
832,폐업,652-8275,광주광역시 서구 풍암동 1111-6번지,풍암동물병원
833,폐업,383-8849,광주광역시 서구 치평동 1208-5번지 행정공제회관 1층,신도시동물병원
834,폐업,382-1116,광주광역시 서구 풍암동 1070번지,강아지천국동물병원
835,폐업,062-672-8983,광주광역시 남구 봉선동 459-1번지,라온 동물병원
836,폐업,372-8275,광주광역시 서구 치평동 1326번지 세정아울렛 407호,세정동물병원
837,폐업,372-8275,광주광역시 서구 치평동 1326번지 세정아울렛 407호,세정동물병원
838,폐업,,광주광역시 서구 치평동 1326번지 세정아울렛  407호,세정동물병원
839,폐업,382-3653,광주광역시 서구 치평동 1239번지 롯데마트내,펫마스터동물병원
840,폐업,383-8850,광주광역시 서구 치평동 1208-5   번지 행정공제회관 1층,신도시동물병원
841,폐업,376-6400,광주광역시 서구 화정동 312-2   번지,풀하우스동물병원
842,폐업,,광주광역시 남구 구동 37-7 번지,서현동물병원
843,폐업,,광주광역시 남구 봉선동 1027-6번지,봉선동물병원
844,폐업,,광주광역시 남구 봉선동 1027-6번지,봉선동물병원
845,폐업,062-228-2188,광주광역시 남구 주월동 961-1번지,산수동물병원
846,폐업,376-0444,광주광역시 서구 치평동 1239번지 롯데마트 1층,쿨펫동물병원
847,폐업,376-6400,광주광역시 서구 화정동 311-2   번지,풀하우스펫월드 동물병원
848,폐업,225-0491,광주광역시 동구 산수동 521-28,민 동물병원
849,폐업,236-0575,광주광역시 동구 불로동 82번지,Dr남 동물병원
850,폐업,,광주광역시 동구 학동 658-1번지,하늘동물병원
851,폐업,525-7582,광주광역시 동구 계림동 100-11  번지 이마트내 동물병원 (1층),펫 프렌즈 동물병원
852,폐업,062-525-7582,광주광역시 동구 계림동 100-11  번지 이마트내 펫프렌즈 동물병원,펫프렌즈 동물병원
853,폐업,525-7582,광주광역시 동구 계림동 100-11  번지,폭시펫
854,폐업,525-7582,광주광역시 동구 계림동 100-11  번지,폭시펫 동물병원
855,폐업,062-222-7585,광주광역시 동구 학동 658-1번지,현 동물병원
856,폐업,232-8990,광주광역시 동구 학동 51-22  번지,이옥희 동물병원
857,폐업,267-9747,광주광역시 동구 불로동 97-6번지,수동물병원
858,폐업,474-9820,대구광역시 남구 봉덕동 1327-69번지 14통4반,백동물병원
859,폐업,653-4512,대구광역시 남구 대명동 906-1   번지,대명동물병원
860,폐업,476-8275,대구광역시 남구 봉덕동 687-1   번지,이현범동물병원
861,폐업,625-9198,대구광역시 남구 대명동 1111-1 8통4반,중앙동물병원
862,폐업,475-7585,대구광역시 남구 대명동 2125-3번지,대구종합동물병원
863,폐업,475-9631,대구광역시 남구 이천동 299-2번지,한일가축병원
864,폐업,653-4512,대구광역시 남구 대명동 906-1   번지,대명동물병원
865,폐업,653-4512,대구광역시 남구 대명동 906-1   번지,대명동물병원
866,폐업,653-4512,대구광역시 남구 대명동 906-1번지,대명동물병원
867,폐업,475-0079,대구광역시 남구 봉덕동 1010-5   번지 (중앙대로242),Jun동물병원
868,폐업,473-2558,대구광역시 남구 이천동 754-5번지,해인동물병원
869,폐업,474-7405,대구광역시 남구 봉덕동 525-1번지,케르베로스 동물병원
870,폐업,053-744-5825,대구광역시 수성구 범어동,푸른동물병원
871,폐업,742-0075,대구광역시 수성구 만촌동 1039-1번지,조은 동물병원
872,폐업,053-762-8899,,유니온 동물의료센터
873,폐업,053-568-9118,,대구연합동물메디컬센터
874,폐업,,대구광역시 수성구 범어동 808번지 쌍용예가 101동 111호,한내동물병원
